thread_id,customer_tweet_id,customer_text,customer_created_at,brand_tweet_id,brand_text,brand_created_at
1968357,1968357,@116090 I regret paying for Prime so much....,Wed Nov 08 07:01:18 +0000 2017,1968356,@583218 My apologies for this. Please use the follow up e-mail received after the chat to escalate your feedback. ^DC,Wed Nov 08 07:19:26 +0000 2017
2280836,2280836,"LMAO shoutout to my local @115821 delivery man for REFUSING to deliver my parcel &amp; sending it straight to the post office without ever coming to door, what's the point of using amazon then?",Sat Nov 11 20:04:49 +0000 2017,2280834,"@662393 I'm sorry for the frustration! We'd like to look into this with you. When you have a moment, please contact us by phone or chat here: https://t.co/dNXwBZPiM6 ^AC",Sat Nov 11 20:33:42 +0000 2017
2549520,2549520,"Faux mail reçu.
Ne jamais cliquer  bouton "" Annuler la commande "" Sinon le pirate aura accès à votre compte @2600  @63522 https://t.co/8hw7yguedF",Mon Oct 30 14:07:23 +0000 2017,2549518,"@724383 Bonjour Lucien, merci de nous l'avoir signalé. Veuillez transferer cet e-mail frauduleux à l'adresse : __email__.",Mon Oct 30 14:15:00 +0000 2017
1072161,1072161,Ordered @132995 3T on 5 Oct from @115850 I was promised delivery by 8th but it has been 15 Oct and delivery still in process (#1),Sat Oct 14 23:51:59 +0000 2017,1072159,@373007 Sorry to know about the delay in delivering your order. Please reach us from here: https://t.co/rS49hgaADF we'll assist. ^SV,Sat Oct 14 23:54:00 +0000 2017
2513422,2513422,@AmazonHelp None. So prime will take 8+ days. Not acceptable. As mentioned it’s been less than 15 minutes away for 3.5 days.,Mon Oct 30 06:48:30 +0000 2017,2513421,@715243 Please contact us here: https://t.co/hApLpMlfHN so an agent can look into this order for you. ^JJ,Mon Oct 30 07:10:00 +0000 2017
206858,206858,@AmazonHelp My order info says it was delivered over a week ago,Wed Oct 04 21:38:51 +0000 2017,206857,@164987 Please give us a call here: https://t.co/hApLpMlfHN so we can go over options with you! ^TR,Wed Oct 04 21:41:00 +0000 2017
970570,970570,@AmazonHelp How do I do this? Can I talk to someone? Spent about 3 hours yesterday trying to fix.,Sun Oct 22 08:25:50 +0000 2017,970571,@350310 You can request a free call back via this link: https://t.co/zH8UlhTGcc and ask to be transferred to the Fire TV department. ^JJ,Sun Oct 22 08:31:38 +0000 2017
724615,724615,"@115850 hello, help me to contact seller regarding order #405-5271888-3954769",Wed Oct 11 03:30:14 +0000 2017,724614,"@197718 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^KA",Wed Oct 11 04:00:32 +0000 2017
1013127,1013127,@AmazonHelp how can I contact amazon please tell..,Thu Oct 12 12:43:52 +0000 2017,1013126,"@309028 Hi, what Amazon website are you using? https://t.co/Znefn5I14N or another Amazon website? ^JJ",Thu Oct 12 12:56:28 +0000 2017
1189433,1189433,"@AmazonHelp I already had the email telling me how to unlock it, but it's more than annoying having to do it each time o'm ordering something.",Wed Oct 25 06:46:08 +0000 2017,1189435,"@399591 Hey, sorry to hear. Please forward your details - https://t.co/mk7tow11c4 we'd like to investigate ^TP",Wed Oct 25 06:53:36 +0000 2017
1673034,1673034,@AmazonHelp Already shared 2 times.,Wed Oct 18 05:30:13 +0000 2017,1673035,@392653 We've received your details and shall reach out to you with an update soon. ^GS,Wed Oct 18 05:42:00 +0000 2017
2843653,2843653,"@AmazonHelp "" Vendu par : MEGA-Foto ""  , cela correspond à l'éxpediteur ?",Mon Nov 27 17:43:04 +0000 2017,2843655,"@257621 2/2  Si vous ne souhaitez pas patienter, vous pouvez demander le remboursement de votre commande en soumettant une réclamation au titre de la garantie A à Z. ^SA",Mon Nov 27 17:56:30 +0000 2017
2689295,2689295,Weihnachtsgeschenkefinder von @116316 zeigt kein Lego für Erwachsene auf dem Startbildschirm. 3/10,Sun Nov 19 15:44:03 +0000 2017,2689294,@756094 Gebe ich gerne als Feedback weiter! Eine persönliche Empfehlung meinerseits: LEGO Architecture Gruß ^MI,Sun Nov 19 15:55:37 +0000 2017
328468,328468,"@AmazonHelp @115821 When does a pre order item ship relative to its release date?? ex. If release is Nov.7 when will it ship, I have prime",Sat Oct 07 17:34:46 +0000 2017,328466,@194317 Great question! Was your item eligible for Release Date Delivery? ^AC,Sat Oct 07 17:38:00 +0000 2017
2855168,2855168,"Hi @AmazonHelp, I got a great new kindle paperwhite. What do you recommend for cleaning the touchscreen, please? Will a microfibres cloth/eyeglasses cloth be ok?",Mon Nov 27 20:49:44 +0000 2017,2855167,"@793640 Thanks for choosing Kindle, Hannah! A microfibre cloth should work just fine! ^WT",Mon Nov 27 20:54:35 +0000 2017
814348,814348,"@AmazonHelp no, just told to allow an extra day or 2 for it to arrive - very unspecific, but also not good enough when using prime for next day",Fri Oct 20 17:21:53 +0000 2017,814349,@313950 Have you checked on the latest tracking update here:https://t.co/n9TtOnZmrg to see what status shows? Let us know! ^SA,Fri Oct 20 17:41:39 +0000 2017
1723848,1723848,@115850 got abused by your delivery boy plese tell your Lucknow office addres rest i will mange myself,Tue Nov 07 08:58:44 +0000 2017,1723846,@135116 I'm sorry for the trouble. Please get in touch with our support team here: https://t.co/2t6DQoUmNZ for further assistance. ^RW,Tue Nov 07 09:24:40 +0000 2017
2972819,2972819,What's the point of Amazon prime if you don't get it on the guaranteed delivery date?!? @115821,Thu Nov 30 01:31:52 +0000 2017,2972818,"@819922 I'm sorry for the wait! To confirm, have we missed the delivery date specified via e-mail: https://t.co/HehkdM4O5P? If so, what does the latest tracking scan show when you view your order here: https://t.co/Y5jpI9gRhE? Please keep us in the loop! ^MV",Thu Nov 30 01:36:00 +0000 2017
606243,606243,@AmazonHelp Non 🙅‍♂️ c’est de l’ironie 😂 je me doute bien que ce meuble ne sera pas livrer en BAL mais je souhaite bien savoir si la qualité sera au rdv,Thu Nov 23 09:25:17 +0000 2017,606245,@264078 Pouvez-vous me confirmer le nom du transporteur ayant pris en charge votre colis ainsi que le numéro de suivi s'il vous plait ? ^SB,Thu Nov 23 09:41:24 +0000 2017
1567506,1567506,"@AmazonHelp No lo había hecho, pero acabo de mandar un correo",Sat Nov 04 16:49:45 +0000 2017,1567507,@483728 (2/2)informaciones: https://t.co/KD9IBfkqLQ. ^MB,Sat Nov 04 16:57:29 +0000 2017
570880,570880,"@115821 love my #alexa #echo but just a thought... should have a thank you alexa / you're welcome response. Or when we ask her to do something we say ""please"" at the end and then she responds... #manners #worldneedsmanners",Sun Dec 03 03:41:12 +0000 2017,570879,@254069 We're always looking to improve. Please share your feedback and requests directly through the Alexa app with these steps: https://t.co/Fexle0DyPT ^GG,Sun Dec 03 03:43:30 +0000 2017
950904,950904,@115850 @119356 @AmazonHelp  k need help,Sat Oct 21 20:01:11 +0000 2017,950903,@170342 We'll be glad to help. Could you please elaborate on your concern? ^VN,Sat Oct 21 20:09:36 +0000 2017
69636,69636,@AmazonHelp Tomorrow,Thu Nov 30 10:36:33 +0000 2017,69637,"@131781 Hello, if it doesn't arrive by tomorrow please get back in touch! ^HS",Thu Nov 30 10:50:00 +0000 2017
83525,83525,"@AmazonHelp All I would like you to do is find out who delivered the package and get them to tell you WHERE they delivered it to!  It should not be marked as ""handed to recipient"" when it has not been handed to the recipient.",Thu Nov 30 13:21:10 +0000 2017,83533,"@134351 Hi, unfortunately we don't have access to your account via twitter, so we wouldn't be able to check. Please check out this link for more info on how to find a parcel marked as delivered: https://t.co/nqrpNHfxKe. ^JC.",Thu Nov 30 13:32:31 +0000 2017
698773,698773,@AmazonHelp already reported twice!Got a call yest promising it will be done but no update yet! I'm leaving town tomm for diwali for 10 days. (1of2),Fri Oct 13 03:29:28 +0000 2017,698775,@286678 Sorry to know about the delay. Please share your details here: https://t.co/GIJyeYqKE0 and we'll have the issue checked.^KA,Fri Oct 13 03:52:27 +0000 2017
1177692,1177692,"@120533 @AmazonHelp hey, vous avez un sav téléphonique au top... L'agent me dit clairement que mon compte est bloqué et même en refaisant un nouveau, sa sera pareil et m'invite à ne plus venir acheter chez Amazon... La classe, @131800 j'arrive...",Sat Nov 25 11:31:32 +0000 2017,1177691,"@153837 Bonjour, je suis sincèrement désolée pour le désagrément causé par cela. Afin de mieux gérer la situation, pouvez-vous me confirmer si vous avez reçu un email vous indiquant la démarche à suivre pour débloquer votre compte ? ^SB",Sat Nov 25 11:58:28 +0000 2017
2358881,2358881,@AmazonHelp seid wann ruft ihr denn aus Irland an? https://t.co/cV8PI638Zm,Mon Nov 13 20:12:46 +0000 2017,2358878,@681271 Was mit VoIP so alles möglich ist ;) So kommt doch gleich ein bisschen Urlaubsfeeling auf ;) ^AN,Mon Nov 13 20:21:00 +0000 2017
834794,834794,@AmazonHelp @115850 Hey! Do you deliver at this pincode - 457661??,Fri Oct 13 07:52:19 +0000 2017,834792,@318778 We do service your pin code. But the delivery for a certain product will only be visible at the final checkout page. ^GU,Fri Oct 13 08:11:00 +0000 2017
439680,439680,"@115850 @115821.in @115851 
I have returned my product by price RS1199 but till now I have only got rs305. Customer care is not accepting my call",Thu Oct 12 11:41:34 +0000 2017,789736,@308334 Apologies for the ordeal Guriqbal. Please share your details here: https://t.co/GIJyeYqKE0 and I'll get back to you. ^HN,Thu Oct 12 11:49:29 +0000 2017
278985,278985,"@115850 Reinstalled app, cleared cache, loin again app is updated but IAM still unable​ to get prime membership. HELP...",Sat Oct 07 06:01:10 +0000 2017,315759,@182539 Could you try using a different browser or could you use a desktop browser? That should help. ^GK,Sat Oct 07 07:48:55 +0000 2017
982004,982004,@115850 @115851 @115850 @115821 yo will need to improve this if you want to become the number one retailer in India,Sun Oct 22 13:13:52 +0000 2017,982003,@199739 Your details here: https://t.co/QPGxstAWs3. And we'll sort this for you right away. 2/2 ^KH,Sun Oct 22 13:38:28 +0000 2017
2200636,2200636,@AmazonHelp None of your page is any help when the delivery states handed to the customer when it clearly wasn't!,Sun Nov 26 14:03:31 +0000 2017,2200635,"@145708 Thanks for checking, Hollie! Please reach out to us here: https://t.co/JzP7hlA23B so we can look into this issue as well as look into refund or replacement options with you! ^AD",Sun Nov 26 14:07:27 +0000 2017
452014,452014,@AmazonHelp Is there an alternative way to do this? Like with a household acct? If so can I convert my acct to that?  Or do I have to close my existing acct to open a new one w the same email? I’m a prime member w amazon credit card so everything is linked up,Thu Nov 30 22:21:53 +0000 2017,452016,"@222207 Linking a second account with an Amazon Household would be a good way to share your Prime benefits while still having to separate ""Your Orders"" pages: https://t.co/6NkYBlJy3l ^JR",Thu Nov 30 22:36:25 +0000 2017
304553,304553,@AmazonHelp *explain,Mon Nov 06 05:13:10 +0000 2017,304554,"@188724 I'm sorry, we don't have that information. Please use the link ^EA provided so we can look into it. ^AM",Mon Nov 06 05:16:07 +0000 2017
231779,231779,@115850 I bought product @115821 during the great indian festival 21st to 24th sep Amazon is denying Buy now Pay next year offer on EMI. #BadAmazon😡,Thu Oct 05 10:14:55 +0000 2017,232166,@171272 We will look into it. 2/2 ^SB,Thu Oct 05 11:07:00 +0000 2017
130271,130271,@115850 Yeah absolutely ready to grab one out,Fri Nov 24 06:13:17 +0000 2017,130269,@145381 Best of luck with it. :) ^SY,Fri Nov 24 06:36:29 +0000 2017
1188968,1188968,Amazon needs to do better. I specifically ordered a mattress to be delivered on Thurs. Now it's delayed till Fri no reason @AmazonHelp,Wed Oct 25 06:42:49 +0000 2017,1188964,@198390 Hi Brandon- Sorry to hear it. Was it delayed during shipment or delayed with the carrier? How were you notified? ^NV,Wed Oct 25 06:44:01 +0000 2017
671293,671293,魔法使いの嫁をAmazonプライムで見始めました。,Thu Nov 23 00:32:03 +0000 2017,671292,@280153 プライム・ビデオのご利用ありがとうございます! 楽しんでいただけていたらうれしいです✨✨ SK,Thu Nov 23 00:39:54 +0000 2017
566667,566667,"@AmazonHelp bought Rhys Darby - 'I'm a fighter jet' on Amazon video, but audio quality is really bad, can barely hear it on tv. Very disappointing. Would like a refund, but see no option for that in order. Can you help me out?",Sun Dec 03 01:21:48 +0000 2017,566666,@252861 Let's look into this in real time. Please call or chat with us here:  https://t.co/hApLpMlfHN​ ^BA,Sun Dec 03 01:26:00 +0000 2017
520691,520691,@115825 Werdet Ihr die Serie @23678 beim Serienstart nächste Woche zur Verfügung haben? https://t.co/OsNaWWbkvg,Sat Dec 02 03:08:37 +0000 2017,520690,"@240200 Hi, dazu liegen uns keine Infos vor - deinen Wunsch hab ich aber notiert :) Lieben Gruß ^NW",Sat Dec 02 03:20:00 +0000 2017
249077,249077,@115850 unable to load Amazon pay balance through bank of Maharashtra debit card,Thu Oct 05 16:27:58 +0000 2017,249076,@171193 That's odd. Could you confirm what is the error you're seeing? ^HD,Thu Oct 05 16:57:28 +0000 2017
2116121,2116121,"@115830 Hi. Can someone contact me regarding an item containing batteries that I need to return, please? The Post Office won't take the item. Thanks.",Wed Nov 08 13:52:52 +0000 2017,2116120,@623788 Hi Martin. My apologies for this. If you get in touch via this link: https://t.co/JzP7hlA23B we'll be happy to help. ^DC,Wed Nov 08 13:59:29 +0000 2017
656097,656097,@AmazonHelp https://t.co/Wp07mO0KVh,Thu Nov 23 05:44:52 +0000 2017,656099,"@276081 Thank you for confirming the marketplace for us! If you haven't done so already, here's a link to initiate the return/replacement process: https://t.co/ErhENYv4oH ^BV",Thu Nov 23 05:48:30 +0000 2017
22146,22146,@AmazonHelp I did not see any email. I only had to call again. Now I see it is rescheduled for pickup tomorrow 2nd Nov.,Wed Nov 01 11:33:02 +0000 2017,22148,@120778 please respond to the email so that we can assist you accordingly. (2/2)^SU,Wed Nov 01 12:00:35 +0000 2017
149166,149166,@117086 o sistema de avaliação de vocês está com problema? Não tem como clicar nas estrelas e não carrega o campo pra escrever a avaliação dos livros que comprei.,Fri Nov 24 15:04:32 +0000 2017,149163,"@142709 Olá, sinto muito pelo inconveniente. Você tentou limpar os cookies do navegador de internet ou utilizar outro navegador? ^LG",Fri Nov 24 15:07:00 +0000 2017
951996,951996,@AmazonHelp is this real? Or a scam? Big coolpak with bag of Godiva truffles sent via UPS https://t.co/C1PwkHcy8s,Sat Oct 14 01:16:17 +0000 2017,951995,@345846 We're here to help! Let's take a closer look into this with you via phone/chat here: https://t.co/hApLpMlfHN ^ML,Sat Oct 14 01:35:00 +0000 2017
1953570,1953570,@AmazonHelp I cannot use a pc as I am travelling. How difficult is it for you to take my contact number check my issue and contact me?,Thu Nov 16 12:20:48 +0000 2017,1953568,@562945 We wouldn't be able to access your Amazon account details on Twitter. Kindly share your details through the link provided earlier and we'll contact you soon. ^SY,Thu Nov 16 12:29:29 +0000 2017
2807483,2807483,@AmazonHelp I️ sent a dm with the details,Wed Nov 22 04:28:42 +0000 2017,2807485,@133528 If you are having issues printing out your return label you will need to contact us directly. We cannot view access your account through twitter. Please contact us here:  https://t.co/hApLpM3Ejd and we will be able to help you further with this return. ^BT,Wed Nov 22 04:40:00 +0000 2017
2940172,2940172,"@AmazonHelp Yes, I contacted them. Agree to this that you didxit purposely.
:(",Wed Nov 29 13:43:44 +0000 2017,2940173,"@812199 Apologies for the experience with your latest order, Shubham. Kindly fill in your details here: https://t.co/beaaDm0muc and we’ll contact you soon. ^MN",Wed Nov 29 14:10:37 +0000 2017
787863,787863,@AmazonHelp I would like to know why didn't you ship my order yet?? (Signed John Green book),Thu Oct 12 10:25:31 +0000 2017,787861,"@307922 Hi, what's the estimated delivery date of your order? ^JJ",Thu Oct 12 10:41:54 +0000 2017
749736,749736,@AmazonHelp is there any place I can add additional delivery instructions so that carriers stop forcing paperbacks into my mailbox? https://t.co/I63PnsSimC,Wed Oct 11 17:23:22 +0000 2017,749735,@299211 I'm sorry your books are being forced into the mailbox! Have you discussed it with the carrier: https://t.co/IReR5IHUPy? ^PF,Wed Oct 11 17:31:30 +0000 2017
2280744,2280744,"@AmazonHelp I have shared the details. Now, please do something. The tracking details in the order history on your website is fake one.",Sat Nov 11 20:18:00 +0000 2017,2280746,"@521437 If you've shared the details in the above link, you should've received an email from social media team. Kindly check here: https://t.co/DTSNmGldJf and reply to the same for further assistance. ^MO",Sat Nov 11 20:49:29 +0000 2017
1718032,1718032,@AmazonHelp I don't see exchange option for One Plus either...or any other mobiles for that matter,Tue Oct 17 18:27:40 +0000 2017,1718033,@520208 option on the product page of the selected product to see the latest list of used products eligible for exchange.3/3^HN,Tue Oct 17 19:09:43 +0000 2017
2681958,2681958,は？P3・P4・P4G・P5のサントラ全部無料かよ amazon神だな,Sat Nov 25 23:33:19 +0000 2017,2681957,"@754455 おはようございます！Amazonです(神・ω・)
色々なコンテンツをご準備しておりますので、是非存分にお楽しみください♪TY",Sun Nov 26 00:08:50 +0000 2017
2931868,2931868,2年前からAmazonプライム会員なんだけどプライムビデオ一回も見たこと無くて昨日まだサービスを一度も受けてないですってメール来て今日ダウンロードしたけど最高すぎじゃん明日の休み暇しないわ,Wed Nov 29 08:28:11 +0000 2017,2931867,@810906 Amazonプライムの特典はプライム・ビデオ以外にも様々ございますので、ぜひご活用ください♪ (*´∇｀*) https://t.co/qjaFIyMkEk  TN,Wed Nov 29 08:42:00 +0000 2017
2864698,2864698,when @115821 says you signed for your package but you didn't and you look at the delivery photo and realize you don't have a doormat either now you out here comparin' mats to find your package 😂 https://t.co/Y3KWuC76n8,Tue Nov 28 00:05:46 +0000 2017,2864697,@795687 I'm sorry for this delivery trouble. Please pass your details to us here: https://t.co/UUb5G4wDWK ^RR,Tue Nov 28 00:09:00 +0000 2017
2710336,2710336,"@AmazonHelp Trying to install an app (from a non-Amazon source), but ""install"" is greyed out. I've enabled external sources; what do I do?",Sun Nov 26 22:47:53 +0000 2017,2710335,@197787 I'm sorry for the trouble with your device. Have you phoned or chatted with us to troubleshoot the issue yet: https://t.co/JzP7hlA23B ^AN,Sun Nov 26 22:53:24 +0000 2017
1398060,1398060,@AmazonHelp Wollte ich eigentlich hiermit tun^^,Sat Oct 28 16:02:07 +0000 2017,1398062,"@445119 Wenn du sie uns per Anhang schickst, haben wir weitere Infos mit denen die Kollegen arbeiten können. (E-Mail Header etc.) ^MI",Sat Oct 28 16:12:36 +0000 2017
336148,336148,@AmazonHelp 2k18 75k vc. They gave me 2k17 code,Sat Oct 07 21:58:09 +0000 2017,336149,@196048 What Microsoft item was the code that you were given for? ^JF,Sat Oct 07 22:05:00 +0000 2017
2279098,2279098,"@AmazonHelp Wht is the update, can someone ans it from Amazon @118341 @AmazonHelp @115850 @6322 @31270 @277458 @29568 @4031",Sat Nov 11 14:29:49 +0000 2017,2279097,@662630 I see that we've sent you a correspondence. Kindly check the same here: https://t.co/ubzNHWZvL2 ^SG,Sat Nov 11 14:42:00 +0000 2017
21884,21884,@115850 I hv misplaced bill 4 order no.  402-8074723-5695532 plz send me soft copy as der is sm problem wid mi phone n need imei no.,Wed Nov 01 08:01:24 +0000 2017,21883,"@120771 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. 2/2 ^VH",Wed Nov 01 08:07:50 +0000 2017
464383,464383,@120465 途中まで無料視聴してたワタルとサムライトルーパーとグランゾートが軒並み有料化したので、もうちょい無料期間終了の表示をわかりやすくしてほしいです( ´π｀),Fri Dec 01 03:31:00 +0000 2017,464382,@225417 いつもご利用いただきありがとうございます。ご利用者様の貴重なご意見として社内へ報告いたします。今後ともどうぞよろしくお願いいたします。SK,Fri Dec 01 03:33:00 +0000 2017
2523759,2523759,@115850 lodge a request for return.still waiting for courier person to take it back. Kindly look into matter. https://t.co/rinN3wMg1j,Mon Oct 30 08:50:28 +0000 2017,2523758,@414921 Please get in touch with our team using this link: https://t.co/rS49hgaADF and we'll be happy to help. ^AK (2/2),Mon Oct 30 09:11:29 +0000 2017
12540,12540,"@AmazonHelp Message from Rahul from Social Media team.
Upon checking your order I see that issue is being handled by Executive Customer Relations team.",Sun Oct 29 04:22:08 +0000 2017,12539,"@118505 As requested, please respond on the requested email and our specialist team will reach out to you. ^HK",Sun Oct 29 04:36:00 +0000 2017
2604847,2604847,"これでAmazonプライムの映画をテレビで観ることができます！
貴族！！！！！ https://t.co/Rue0VOtZec",Fri Nov 17 10:02:49 +0000 2017,2604845,@737034 ぜひテレビでもプライムビデオをお楽しみください！ご購入いただき、ありがとうございました🙇🏻 EK,Fri Nov 17 10:13:00 +0000 2017
1293744,1293744,"@AmazonHelp Wil u plz resolve n address my concern n refund my money, its bin more thn 16 dz I hav bin followin up wit @AmazonHelp ...yet it's pending",Mon Oct 16 09:06:56 +0000 2017,1293746,@182606 Sorry about the stretch. Our team is working on the issue and will reach out to you at the earliest. ^SA,Mon Oct 16 09:46:50 +0000 2017
144174,144174,"@AmazonHelp Hi, it was TMD Dept, Bizspace Business Centre, 4-6 Wadsworth Road, Greenford UB6 7JJ",Fri Nov 24 13:10:32 +0000 2017,144173,"@148592 To confirm, was this item sold and dispatched by a seller or by Amazon? If it was a seller, have you tried contacting the seller? You can find how to do this here: https://t.co/wtCjHrsCxK ^KH",Fri Nov 24 13:26:00 +0000 2017
122784,122784,"@AmazonHelp Olha só, minha querida! Consegui pegar 4 livros para fechar (Se Deus quiser) 50 (!!!!) lidos no ano, e mais 2 HQ's. Muito grato por você existir!",Fri Nov 24 00:18:15 +0000 2017,122783,"@143395 Nossa, você adora ler mesmo, não é? 😍 Quando você receberá seu pedido? ^CR",Fri Nov 24 00:22:00 +0000 2017
965814,965814,"@115850 shipment  returned  you need to  place an new order, 2nd order update was like your shipment got damage during transit...contd",Fri Oct 13 14:55:24 +0000 2017,965812,@326110 I've noted your comments and have forwarded your feedback internally so that they will take necessary actions on it.(2/2) ^VR,Sat Oct 14 04:16:27 +0000 2017
2285056,2285056,"Amazon India
Purchased  BAJAJ IMMERSION ROD ORDER NO 171 5505723 9172339 DTD 6.11.2017 RECIVED STONES DELIVERY ON 11.11.2017. REALLY AMAZON IS GRATE https://t.co/85b17qPjHi",Sat Nov 11 15:13:12 +0000 2017,2285055,"@664007 Apologies for the unpleasant experience. Please report this to our support team here : https://t.co/vlvfJr4nN9 and they'll sort this out for you. Please don't provide your order details, we consider it personal info. Our Twitter page is visible to public. ^AS",Sat Nov 11 16:11:00 +0000 2017
704393,704393,"@AmazonHelp Todo el día esperando al transportista y tiene la desfachatez de decir que no estábamos en casa 😬😬😬 su servicio de atención la única solución es de darnos otro día. Por supuesto no voy a estar pendiente todo el día. Si hay suerte bien, si no se cancela el pedido.",Thu Nov 23 18:53:46 +0000 2017,704391,"@288321 Comprendo, Jose. Por favor mantennos informados. 
Un saludo, 
^DB",Thu Nov 23 18:56:00 +0000 2017
372862,372862,"@AmazonHelp Eu comprei um material (está no prazo) porem eu preciso muito pra estudar, sera que ha chances de chegar essa semana?",Sun Oct 08 23:55:16 +0000 2017,372864,@204355 A data estimada de entrega vai depender da disponibilidade do produto mais o tempo em trânsito (endereço de entrega). ^HC,Mon Oct 09 00:03:29 +0000 2017
181149,181149,@AmazonHelp I don’t speak german. Your support says that germany department block my account. So I need contact with germany department.,Fri Aug 25 05:11:05 +0000 2017,181148,@158540 We would like to have a look into your account. Please contact our german customer service: https://t.co/Su5eCI5zdf ^TR,Fri Aug 25 05:27:00 +0000 2017
880961,880961,"New fact d'amazon logistics : cette fois un colis invisible dans ma boite à lettres. Après 4 ans, adieu amazon prime? (cc @120533 )",Fri Oct 13 16:41:33 +0000 2017,880959,"@329182 Bonjour, je suis navrée pour cela, pouvez-vous me confirmer le numéro de suivi de cette commande?^ASZ",Fri Oct 13 16:53:53 +0000 2017
1597239,1597239,@AmazonHelp Is someone going to help me?!,Sun Nov 05 09:04:11 +0000 2017,1597242,@490663 Hi. What were you advised when you contacted us via the link ^AG provided? ^DC,Sun Nov 05 09:15:27 +0000 2017
2762033,2762033,@AmazonHelp わざわざありがとうございますm(_ _)m,Tue Nov 21 07:15:25 +0000 2017,2762032,@772733 とんでもないことでございます。ご迷惑をお掛けしておりますところ誠に恐れ入りますが、どうぞよろしくお願いいたします。TN,Tue Nov 21 07:23:00 +0000 2017
2589684,2589684,@AmazonHelp ...going to get any of the other items I'm having delivered tomorrow by 8pm.,Mon Oct 30 19:47:16 +0000 2017,2589686,@733563 I'm so sorry for the trouble! We'd like to look at this with you. Please call or chat with us here: https://t.co/hApLpMlfHN ^MH,Mon Oct 30 20:07:00 +0000 2017
311583,311583,@AmazonHelp and dont ask for my details . you can track it from order id in the screen shot.,Sat Oct 07 03:08:39 +0000 2017,311582,@190405 details over Twitter. Kindly connect with us here: https://t.co/R3EfhzgU8B. We'll look into it. 2/2 ^PS,Sat Oct 07 03:22:00 +0000 2017
416400,416400,"@AmazonHelp yes, it keeps saying something went wrong, please try again.",Tue Oct 10 03:10:30 +0000 2017,416401,@155382 Just to confirm; do you meet all the terms and conditions listed towards the bottom of the page? ^WT,Tue Oct 10 03:21:36 +0000 2017
2881913,2881913,"@AmazonHelp How do I see my messages? Need to send some photos to a seller since they requested them, (defective product) but unsure if attaching them to an email would work.",Tue Nov 28 09:11:56 +0000 2017,2881912,"@799632 Attaching pictures in a reply to the messages you have received should work. However, you can also contact the seller through our online communications manager. You can find instruction here: https://t.co/UvKNLMfwEB",Tue Nov 28 09:17:00 +0000 2017
1595278,1595278,@AmazonHelp I preordered South Park the fractured but whole but it says it's coming Thursday instead of today,Tue Oct 17 08:40:26 +0000 2017,1595277,"@__xBeckix__ Hi, we'll respond to your DM as soon as possible. ^JJ",Tue Oct 17 09:06:00 +0000 2017
1331879,1331879,@116928 Que significa ésto?? No puedo esperar más 😱 https://t.co/aGwf3hqWPI,Fri Oct 27 12:57:00 +0000 2017,1331878,"@430719 Hola Keko, lamentamos el atraso. Puedes contactar con el transportista encargado para más información. ^LG",Fri Oct 27 13:03:37 +0000 2017
2764411,2764411,Amazonマーケットプレイス、商品が全然届かない。問い合わせたら携帯の番号一個だけでAmazonに出品してるみたい。法人が個人かも分からず。ECの危険を思い知った。買えるものは実店舗で買った方がいい。手に取れるし住所等個人情報が漏れることもないし。,Tue Nov 21 08:12:24 +0000 2017,2764410,@773242 ご迷惑をお掛けしております。お届け予定日を過ぎても商品が届かず、また出品者にお問い合わせされても問題が解決しない場合は、誠に恐れ入りますが、リンクのヘルプページを参照の上「Amazonマーケットプレイス保証」の申請をご検討ください。https://t.co/905uVIkP3O TN,Tue Nov 21 08:38:36 +0000 2017
39583,39583,"Constantly getting notifications that my @115821 orders arrived when they didn’t. And the customer service agent I’m chatting with is so rude. I already canceled Fresh.. don’t want to cancel Prime, too 😐",Wed Nov 01 14:59:45 +0000 2017,39581,@124653 I'm so sorry for the poor experience! What is being advised by the agent? We'd be happy to try to help in any way we can. ^WJ,Wed Nov 01 15:04:35 +0000 2017
2387995,2387995,@AmazonHelp Why should I b suffer since 13 oct..and who will bear financial loss..ask dealer to give me same tv at same price,Fri Oct 20 11:03:07 +0000 2017,2387996,@453623 form: https://t.co/beaaDm0muc and we'll get back to you with an update soon. 2/2 ^RS,Fri Oct 20 11:20:00 +0000 2017
63845,63845,Amazonを名乗る所から有料動画の未払いだかのメール来た。架空請求っすね,Thu Nov 30 04:31:08 +0000 2017,63844,@130669 Amazonを語る迷惑メールが出回っているようです。参考までに、正式なメールかどうかの識別方法については、こちらのヘルプページをご参照下さい。 https://t.co/EzHKTjEgzH EK,Thu Nov 30 04:36:00 +0000 2017
1520120,1520120,"0366351376　(株)Amazon
ＳＭＳで直接番号に向けてのメッセージやな
架空請求だとわかってるけどこういうのどっか報告するとこあるんかいな
警察いうても実害ないから対処できませーんて突っぱねられるのもどうなんだろ",Tue Oct 17 00:33:17 +0000 2017,1520119,"@472569 (*´-`).｡oO(ご存知かと思いますが、当サイトからのご請求ではございませんので、ご連絡されませんように。。)
また、携帯大手3社をご利用の場合には、迷惑メール対策として、申告窓口を設置しています。今後受信しないためにも、各窓口へご申告ください。TY",Tue Oct 17 00:35:33 +0000 2017
