thread_id,customer_tweet_id,customer_text,customer_created_at,brand_tweet_id,brand_text,brand_created_at,llm_intent
701427,701427,@AmazonHelp how long should it take to get a response to an email query sent from your help section? I've sent two requests in the past 3 days and heard nothing back. Nothing in spam folders either.,Thu Nov 23 17:17:47 +0000 2017,701426,"@287437 I'm sorry for the delay in response, Nick! In most cases, e-mails are answered within 24-48 hours. Have you tried to contact us via phone or chat? ^AL",Thu Nov 23 17:20:00 +0000 2017,support_process_complaint
380199,380199,@AmazonHelp November 7th 🙂 just wanted to confirm as making arrangements to sign for the parcel so wasn’t sure if that was dispatch date. Thank you 🙂,Mon Oct 09 08:27:53 +0000 2017,380201,@206183 We would aim to have it with you by the date in the confirmation email.If there are any changes to this we will update you.^NV,Mon Oct 09 08:31:53 +0000 2017,product_info_availability
2770653,2770653,"@AmazonHelp if I have Echo Plus in one room and Echo dot in another, can I stream different music on both, can I play the same track on both?",Tue Nov 21 14:00:29 +0000 2017,2770654,"@181569 Both Echo devices will play the same song provided you're streaming them from 2 individual apps. If you're using the same app, only one device will play the song at a time. Yes, you can stream different music using different applications. ^RI",Tue Nov 21 16:09:06 +0000 2017,product_info_availability
2166603,2166603,"@115850 Whats the point giving code which never works and give error ""This property is not participating in the offer"" -Lucky Winner of Amazon Great Indian Festival 2017",Thu Nov 09 09:51:32 +0000 2017,2166602,@635873 We would like to understand the issue in a better way. Kindly elaborate on the concern for us. ^CB,Thu Nov 09 10:05:51 +0000 2017,promo_giftcard
2937444,2937444,Hola @116928 yo en vuestro lugar no seguiría confiando en @135806 para vuestros envíos. El martes el repartidor dejó tirado el paquete en el patio. El perro no lo destrozó de milagro. Están muy lejos de vuestro servicio.,Wed Nov 29 12:01:04 +0000 2017,2937442,"@812006 Hola, lamentamos lo sucedido. Te recordamos que puedes dar valoración de lo sucedido por medio del siguiente enlace: https://t.co/qjpXgZ6jUh ^FZ",Wed Nov 29 12:03:48 +0000 2017,delivery_issue
2771673,2771673,@AmazonHelp Have sent you a message!,Tue Nov 21 13:58:01 +0000 2017,2771675,@720689 Thanks Fiona we will be in touch as soon as we can! ^SM,Tue Nov 21 14:07:48 +0000 2017,other_uncategorized
2154906,2154906,@AmazonHelp Please help . https://t.co/kMogu8n3dr,Thu Oct 19 08:53:06 +0000 2017,2154905,@633107 I get your concern. Kindly contact our support team here: https://t.co/vlvfJr4nN9 and we'll be glad to assist you. ^MP,Thu Oct 19 10:55:00 +0000 2017,other_uncategorized
248606,248606,"@AmazonHelp 
&amp; Fake update
The courier was unable to contact the recipient to arrange delivery. Please contact Amazon.
Mumbai, IN",Thu Oct 05 16:18:23 +0000 2017,248605,"@174955 I understand your order was returned without any imitation. However, we'll not be able to reinstate the order. ^SG",Thu Oct 05 16:40:25 +0000 2017,delivery_issue
1305166,1305166,@AmazonHelp ご連絡ありがとうございました。美味しかったから気になっていたのですが残念です。,Fri Oct 27 03:43:23 +0000 2017,1305167,@423580 ご希望に添えず申し訳ございません。Amazon Barにお越しいただきありがとうございました。ET,Fri Oct 27 03:50:18 +0000 2017,other_uncategorized
215733,215733,"@13173 Apologies if you’ve addressed this somewhere else, but I ordered your book from @115821 prime 11/3. Still no idea of a delivery date. Should I look for a different Xmas gift?",Tue Nov 21 23:23:39 +0000 2017,215731,"@167295 Hello, Rusty. I'm sorry you haven't received your order. What's the current order status? You can find that information here: https://t.co/Y5jpI9gRhE  ^FJ",Tue Nov 21 23:27:39 +0000 2017,delivery_issue
810781,810781,I placed a return request &amp; it was supposed to be picked up on 10th. its 13th now and I am not even contacted yet! 1/2 @115850 @AmazonHelp,Thu Oct 12 18:52:28 +0000 2017,810779,@313187 Sorry for the trouble with your return. Please contact us here: https://t.co/vlvfJr4nN9 and we'll help you with this. ^SQ,Thu Oct 12 19:17:27 +0000 2017,refund_return
197743,197743,@115850 @115821 @AmazonHelp I have click the link but not shown any reaction when reached the book in my hand.,Sat Sep 30 12:18:37 +0000 2017,197742,@162506 I'm sorry for the delay. Please visit this link: https://t.co/vlvfJr4nN9 and we'll be glad to help you. ^SI,Sat Sep 30 13:05:00 +0000 2017,account_technical
282771,282771,"#AmazonIndia product , neither you are ready to give me you seniors number , nor courier guys number ,",Fri Oct 06 12:16:15 +0000 2017,282769,@183370 Sorry to know you haven't received your item. Have you reported this to our team here: https://t.co/R3EfhzgU8B? ^PS,Fri Oct 06 12:33:36 +0000 2017,support_process_complaint
2960507,2960507,@AmazonHelp You can’t duplicate the issue because the product listing has subsequently been updated/corrected. Only my screenshots and chat logs show that you were advertising a different model for the same price.,Wed Nov 29 21:11:32 +0000 2017,2960508,"@799915 We'd like to look further into this with you, Skye. In order for us to do so, please provide your details here: https://t.co/4ZM4z8sEMO. ^WJ",Wed Nov 29 21:18:29 +0000 2017,product_info_availability
1324518,1324518,"@AmazonHelp So disappointing you changed Release Day (Mario!) tracker at 930AM! You sell the digital download, make it right so I can play?😞",Fri Oct 27 10:45:19 +0000 2017,1324517,@429076 Apologies - have we provided a new delivery date ? ^TD,Fri Oct 27 10:53:00 +0000 2017,product_info_availability
2212099,2212099,@115850 if I already have a prime subscription for 1 year and on purchase if echo I get 1 yr prime membership free.. will the two overlap (I.e. I will get only 1 yr membership) or will be it be 2yrs,Fri Nov 10 04:48:49 +0000 2017,2212098,@646527 If you already have a prime membership will have your existing membership extended by another year. ^VM,Fri Nov 10 05:05:49 +0000 2017,product_info_availability
1118023,1118023,@AmazonHelp @3375 fumbled and eventually missed another delivery. Formal complaint process? Not Amazon's fault. #happytodiscuss,Tue Oct 24 05:01:58 +0000 2017,1118025,@383801 Absolutely! I'm sorry about the missed delivery! Please contact us here https://t.co/DeuYnJch4g to leave carrier feedback! ^BE,Tue Oct 24 05:11:29 +0000 2017,delivery_issue
160429,160429,"@AmazonHelp Hi, I purchased an item from https://t.co/74EFtoe8tF on Wednesday 22nd of November and 2 days later it’s on sale quite considerably. Am I eligible for a refund to the sale price. Thanks.",Fri Nov 24 17:47:24 +0000 2017,160428,"@152958 Hi there, This item would not be eligible for price matching, as we do not offer price matching. Don't forget you 30 days to return most items for a refund. 

Hope this helps! 

-RD",Fri Nov 24 18:22:00 +0000 2017,refund_return
1474819,1474819,"@AmazonHelp Fahrenheit.. Echo is 20 off from everything I own... google, Siri, Nest all say the same Echo does not",Sat Oct 28 21:19:23 +0000 2017,1474821,@121149 Thanks for the update. Please contact us here for live troubleshooting assistance: https://t.co/EKXRLsnxJu ^GG,Sat Oct 28 21:21:30 +0000 2017,other_uncategorized
1645650,1645650,"アマゾン氏が、6日着予定（未発送）言うております。
#今日は6日ですよね？",Mon Nov 06 01:33:38 +0000 2017,1645648,"@502857 ご心配をおかけしております。
万が一、ご案内の予定日を過ぎても未着の場合には、状況を確認させていただきますので、下記URLよりカスタマーサービスにご連絡ください。https://t.co/bwBU0NvYIn TY",Mon Nov 06 01:44:55 +0000 2017,delivery_issue
2587876,2587876,"@115821 hey, it says my parcel has been delivered but it isn’t here? No safe place was said",Mon Oct 30 18:07:21 +0000 2017,2587875,@733214 Hi! Sorry to hear. Refer to this: https://t.co/NnCT42PrDO and let us know if issue remains ^CH,Mon Oct 30 18:19:45 +0000 2017,delivery_issue
474254,474254,"@115830 Hi there, having a bit of problem. I received an email saying that my delivery has been delivered, but because it was sent to my work address and after office hours.. not too sure where the delivery man has left it? it's no where to be seen.",Fri Dec 01 10:06:10 +0000 2017,474253,@227883 Sorry to hear that. We'll be happy to look into for you. Please reach out to us here: https://t.co/JzP7hlA23B ^RS,Fri Dec 01 10:19:51 +0000 2017,delivery_issue
1121627,1121627,@115850 #fake sale cancelled my order without any reason because i order it at 80% discount. if u are going to cancel then what is the need of sales,Sun Oct 15 14:22:49 +0000 2017,1130238,"@381550 We're sorry for this but when an order is canceled, it is followed by an email with the reason for cancellation. Kindly check. ^RS",Sun Oct 15 14:54:00 +0000 2017,refund_return
96807,96807,"When will you announce Amazon  LGQ6 phone app quiz  winner list.
@115850   @AmazonHelp",Thu Nov 30 00:02:18 +0000 2017,96804,"@137128 Winners for the #LGQ6AppQuiz contest will be announced by November 30, 2017. ^MP",Thu Nov 30 00:23:00 +0000 2017,other_uncategorized
1466857,1466857,"@115821, does it feel good to lie to customers after an hour 90 min call? Why offer a warranty on @60674 if you won’t honor it?",Thu Nov 02 19:25:12 +0000 2017,1466856,"@460464 I'm very sorry for this poor experience, Denise! Could you link us to the product and tell us more about what's going on? ^HM",Thu Nov 02 19:32:34 +0000 2017,support_process_complaint
421495,421495,"@AmazonHelp spedito da Amazon, ma il problema non è vostro ma dell’Agenzia incompetente.",Tue Oct 10 08:44:36 +0000 2017,421497,"@215429 Mi dispiace, segnala l'accaduto al Servizio Clienti cliccando qui: https://t.co/YtcS8zMWhk. ^MA",Tue Oct 10 08:58:00 +0000 2017,delivery_issue
180222,180222,"@115850 never expected a bullying &amp; crooked behaviour from Amazon. I requested a return of defective iPhone SE, no one from Amazon..contd#",Wed Oct 04 11:34:02 +0000 2017,180221,@158406 Suggest you to contact the manufacturer and claim the warranty. ^SG(2/2),Wed Oct 04 11:59:31 +0000 2017,refund_return
2808469,2808469,@115821 why delivery charges has been added in my order even after my order were eligible for free delivery #amazonIndia https://t.co/1umqdTUaDF,Wed Nov 22 03:43:31 +0000 2017,2808468,"@783248 Some sellers do not charge for delivery while some sellers do. Rates, restrictions, and methods vary from seller to seller and aren't set by Amazon.in.

You can check more information here: https://t.co/xMeMQNCQ6J   2/2^SC",Wed Nov 22 04:31:00 +0000 2017,delivery_issue
2578541,2578541,@AmazonHelp This was just today. It's one of the banner ads that cycle through when you refresh a few times.,Sun Nov 26 21:11:22 +0000 2017,2578542,@731039 Are you seeing any promotions listed on the checkout page of your PrimeNow order? ^CS,Sun Nov 26 21:19:00 +0000 2017,other_uncategorized
320562,320562,"@AmazonHelp What I hear from customer service is sorry. And they accept amazon has done mistake , but can't do anything!!!😌",Sat Oct 07 12:47:32 +0000 2017,320566,"@192385 I get your concern. However, the resolution provided in the email is the best at this time. Appreciate your understanding. ^HA",Sat Oct 07 13:02:55 +0000 2017,support_process_complaint
1566765,1566765,@AmazonHelp Yes also spoke with some...but the fact is issue still not resolved,Sun Nov 19 12:09:45 +0000 2017,1566766,"@483576 My apologies for the experience you've had with Kindle, Pramod. Please reply to the email sent by our kindly team for more clarification on this. ^KS",Sun Nov 19 12:19:00 +0000 2017,support_process_complaint
2984642,2984642,@AmazonHelp It is way too long to fit in a twitter reply.  I am just amazed that the largest online retailer is unable to do a simple replacement of a tv season blu ray without giving someone the run around,Thu Nov 30 07:00:00 +0000 2017,2984644,@823024 I'm sorry to hear about this. Was the blu-ray sold by a Seller on Amazon or is it currently out of stock? What was your father  advised when he contacted us? If you can give us a little more information we may be able to explain why. ^MI,Thu Nov 30 07:04:00 +0000 2017,support_process_complaint
842354,842354,"@115850 I am expecting a delivery, it says customer requested delayed delivery even though I did not. What do I do?",Fri Oct 20 13:37:42 +0000 2017,842353,@313598 Sorry for the hassle Prithvi. Please report this to our support team here: https://t.co/vlvfJr4nN9 and we'll check this. ^HN,Fri Oct 20 13:47:05 +0000 2017,delivery_issue
385083,385083,Getting cross with @115830. Order should have been delivered last Thursday... but is stuck in 'transit delay'. What does that mean?!,Mon Oct 09 11:41:22 +0000 2017,385082,"@207170 Sorry to hear this - is it with the carrier ? If so, what's their latest tracking:  https://t.co/aaDyEzjw8c  ^TD",Mon Oct 09 11:48:28 +0000 2017,delivery_issue
36535,36535,"@AmazonHelp I am not receiving any help from @123964 nor u. 
My money is LOOTED by u. 

REFUND MY MONEY",Sun Nov 12 12:21:24 +0000 2017,36536,"@123963 I get your disappointment. Suggest you to contact the manufacturer and claim the warranty. If the manufacturer denies warranty, kindly get a service denial letter. Further, I'm afraid the resolution provided is best we can offer. ^SG",Sun Nov 12 12:38:28 +0000 2017,refund_return
1768958,1768958,Oh @115830 it gets worse... why is £449.99 pending on my AmEx three times?! #xboxonex,Tue Nov 07 21:53:58 +0000 2017,1768957,"@531836 I'm sorry, we can't view charges via Twitter. Please contact us by phone here: https://t.co/JzP7hlA23B so we can take a look. ^KL",Tue Nov 07 22:48:00 +0000 2017,payment_billing
407064,407064,@AmazonHelp Non pas encore je vais le faire je n'y est pas pensé,Tue Oct 10 10:51:42 +0000 2017,407065,"@212021 Voici comment contacter votre vendeur : https://t.co/4Qq68Z6QNm
^YL",Tue Oct 10 11:01:34 +0000 2017,other_uncategorized
1261862,1261862,@AmazonHelp Okay. I will take care next time. Sorry.,Fri Oct 27 08:55:39 +0000 2017,1261863,@219760 Thank you for understanding. Our team will contact you with a resolution at the earliest. ^GU,Fri Oct 27 09:05:32 +0000 2017,other_uncategorized
2131011,2131011,Also just got notification that my @115830 parcel couldn’t be delivered cos they tried to deliver to a business address at 7:20pm. Sometimes wonder what the point of prime next day delivery is 🤔,Wed Nov 08 19:27:51 +0000 2017,2131010,@627184 I'm sorry for the poor delivery experience! Let's look into this together by phone or chat here: https://t.co/JzP7hlA23B ^TG,Wed Nov 08 19:38:00 +0000 2017,delivery_issue
1127317,1127317,"@AmazonHelp I ordered ""Logitech X100 Bluetooth Speaker"" from lightening deal at 1300rs and when it comes your delivery boy didn't wait for 5 minutes.",Tue Oct 24 10:16:19 +0000 2017,1127316,@385785 Kindly report this to our support team here: https://t.co/vlvfJr4nN9 &amp; we'll look into it right away. 2/2 ^EM,Tue Oct 24 10:32:00 +0000 2017,delivery_issue
341550,341550,@115850 Thank you and love you @115850 Quick delivery in One day for being Prime member #AmazonGreatIndianFestival https://t.co/WUs2yYvG5B,Sun Oct 15 08:33:49 +0000 2017,1109477,@381830 We try our best to make you guys happy! Hope everything you ordered works out for ya! ^PS,Sun Oct 15 10:00:00 +0000 2017,other_uncategorized
521670,521670,"@AmazonHelp Thank you. The carrier was AMZL US. One package was in West Sacramento this morning, Baltimore MD this afternoon and then back to West Sac 4 hours later.",Sat Dec 02 04:06:14 +0000 2017,521672,@240439 Thanks for that information. I'd like to have a member of our transportation team have a closer look at this. Please give us the details here: https://t.co/eQ94mU2H5F Keep us updated to what outcome we reach. ^SG,Sat Dec 02 04:16:00 +0000 2017,delivery_issue
2269285,2269285,Okay so I ordered a 21' winter cover and received a 28'...was too damned late (freezing temperatures) to just send it back. Hoped it would just be oversized...not to the ground. 🙄  @AmazonHelp https://t.co/05CIUYzqNj,Sat Nov 11 08:46:09 +0000 2017,2269284,@660348 Sorry to see this Tremayne- Have you checked out what options are available in our Return Support Center here: https://t.co/oet0W0Mo03 Let us know if we can be of any help with this. ^NV,Sat Nov 11 08:59:39 +0000 2017,delivery_issue
2435658,2435658,"@AmazonHelp I’m a little frustrated. I ordered something and paid extra for Prime one-day shipping for a birthday present, and it...",Sun Oct 29 14:30:56 +0000 2017,2435657,@222102 I'm so sorry your item didn't arrive on time! Reach out to us here: https://t.co/hApLpMlfHN so we can look into options. ^ZW,Sun Oct 29 14:37:50 +0000 2017,delivery_issue
2216661,2216661,"@AmazonHelp hasn't even gotten far enough for tracking, you failed to even disptach something I pre ordered two months ago, and now claim not to know when it will be in stock",Fri Nov 10 07:20:55 +0000 2017,2216659,"@233125 Hi, sorry to hear that, contact us here: https://t.co/JzP7hlA23B we'll look into this for you. ^AS",Fri Nov 10 07:36:30 +0000 2017,delivery_issue
2147969,2147969,ok update: it’s still not here. @115821 we got a little problem on our hands cause i️ dead paid extra for next day delivery :)))))))))))))))))))))) https://t.co/W7cJs12ONV,Thu Nov 09 00:09:49 +0000 2017,2147968,@483207 Oh no! I'm so sorry about your late airheads! Please reach out to us here via phone or chat: https://t.co/TEvlbnINzx ^BE,Thu Nov 09 00:12:00 +0000 2017,delivery_issue
1461509,1461509,@AmazonHelp Well just had an email to say delay in delivery! Paid an extra £2.99 to recieve it today!! Going to refund me that then?,Thu Nov 02 18:40:50 +0000 2017,1461511,@326241 We'd like to; please contact our support team so we can review available options with you: https://t.co/JzP7hlA23B ^WM,Thu Nov 02 18:45:00 +0000 2017,refund_return
131767,131767,"@AmazonHelp Still their is no response from your side no one come for investigation As you mention in your tweet i have provide my detail on your link
This is the way of your work its really to bad service",Wed Nov 29 12:09:34 +0000 2017,131769,"@145711 Sorry for the miss, Pratap. We'd like to have a closer look on this issue. Please fill this form: https://t.co/beaaDm0muc and we’ll contact you soon. ^RI",Wed Nov 29 12:37:28 +0000 2017,support_process_complaint
579075,579075,@AmazonHelp Safe to post the two order numbers here for you to look into?,Sun Dec 03 11:01:14 +0000 2017,579070,"@255992 We can't access any account or order information over Twitter. If you contact us and mention the issue, we'll look into what's affecting the Amazon Locker.^PJ",Sun Dec 03 11:04:25 +0000 2017,security_scam_report
2485570,2485570,@115830 really getting frustrated trying to deal with customer services,Wed Nov 15 15:49:14 +0000 2017,2485568,"@710003 Oh no! I'm sorry for the poor experience! Without revealing account or personal information, can you tell us more about what's going on? Please let us know! We're here to help. ^TG",Wed Nov 15 15:51:33 +0000 2017,support_process_complaint
77475,77475,@115825 In welcher Sprache läuft bei Euch aktuell das Freitagsspiel?,Wed Nov 29 20:45:12 +0000 2017,2960438,"@817047 Da es sich um ein Bundesliga-Spiel handelt, wird es auf Deutsch übertragen ⚽️ ^BL",Wed Nov 29 20:48:22 +0000 2017,product_info_availability
1192191,1192191,@119625 the S7 of SUITS is unavailable... the latest season of any series present in the library should be available... Food for thought!!! 🙂,Sun Oct 15 21:41:45 +0000 2017,1192190,@305364 We'll keep adding new content on prime video. Keep checking it for all the latest updates. ^MA,Sun Oct 15 21:58:00 +0000 2017,product_info_availability
1493698,1493698,"@115850 i've ordrd prodct on 26/10, ordr no 405-7464079-8912359. Yestrd i gt msg dat it is dlvrd at 3.48pm. Bt i hv nt rcvd it till now.",Fri Nov 03 10:35:12 +0000 2017,1493697,"@466864 Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^HA",Fri Nov 03 10:56:56 +0000 2017,delivery_issue
1661852,1661852,@AmazonHelp Then pls check with your backend team rather then asking me.,Mon Nov 06 14:28:46 +0000 2017,1661853,@506833 We'd like to look into it. Please fill this form: https://t.co/beaaDm0muc and we'll get in touch with you at the earliest. ^MO,Mon Nov 06 14:47:54 +0000 2017,support_process_complaint
1127176,1127176,"@AmazonHelp ""On the way"". I pay for prime, need these for business. 2 weeks late, no info other than ""Left Warrington 16/10/17 16:52"" is unacceptable.",Tue Oct 24 10:38:56 +0000 2017,1127174,"@385767 Thanks for confirming, what carrier is being used for the delivery? ^JJ",Tue Oct 24 10:40:30 +0000 2017,delivery_issue
2545348,2545348,So @115821 didn’t have my order delivered yesterday and it had a guarantee delivery date. I think I deserve a refund or store credit for this unexpected delay,Thu Nov 16 13:56:02 +0000 2017,2545347,@332298 Oh no! I'm sorry your order wasn't delivered when expected. Have you been provided with a reason for the delay and/or new delivery date? ^KH,Thu Nov 16 13:59:00 +0000 2017,delivery_issue
557014,557014,@115830 Why isn't the new locker at @9686's Norwich City not selectable when picking delivery locations?,Sat Dec 02 20:45:52 +0000 2017,557013,"@250061 I'm sorry your selected locker isn't available! Locker pick-up may vary based on the size of the item, the order, and locker availability. You can find out more about Pickup Location eligibility here: https://t.co/vJi5T8MBSq. I hope this helps! ^BN",Sat Dec 02 21:01:00 +0000 2017,delivery_issue
22146,22146,@AmazonHelp I did not see any email. I only had to call again. Now I see it is rescheduled for pickup tomorrow 2nd Nov.,Wed Nov 01 11:33:02 +0000 2017,22148,@120778 please respond to the email so that we can assist you accordingly. (2/2)^SU,Wed Nov 01 12:00:35 +0000 2017,delivery_issue
865670,865670,Da gusto cuando tienes un problema y @116928 te lo resuelve. Sois grandes!!,Fri Oct 13 15:04:02 +0000 2017,865669,"@325575 Estamos para ayudarte siempre que necesites, Alberto 🤗. ¡Saludos! ^AZ https://t.co/A2cchS6hve",Fri Oct 13 15:09:59 +0000 2017,other_uncategorized
1619430,1619430,@115821 why customer care no removed and disabled ? your website options are useless. hv u started ignoring customers !,Sun Nov 05 15:49:42 +0000 2017,1619429,@496426 Sorry about the trouble. Kindly connect with us here:https://t.co/vlvfJr4nN9 and we'll sort this out for you. ^PB,Sun Nov 05 16:15:09 +0000 2017,support_process_complaint
1575630,1575630,@AmazonHelp My sister received a package via Amazon but we don’t know who it’s from. How can we find out? Thx!,Sun Nov 26 03:15:47 +0000 2017,1575626,"@341532 Thanks for reaching out! If there isn't a gift note in the box, we can use the tracking number to identify the purchaser and notify them to reach out to her. You're welcome to e-mail us with this information here: https://t.co/hApLpMlfHN ^ST",Sun Nov 26 03:24:28 +0000 2017,other_uncategorized
789738,789738,"@AmazonHelp I’ve had no problems before, i always have amazon parcels left. It is secure",Thu Oct 12 12:35:40 +0000 2017,789740,"@308335 I'm sorry for the troubles! Have you spoken with us via phone or chat? If not, please do so here:https://t.co/JzP7hlA23B ^AL",Thu Oct 12 13:09:00 +0000 2017,delivery_issue
2911640,2911640,@AmazonHelp Dommage que le livreur ne m'ai pas appelé pour vérifié que je suis là,Tue Nov 28 23:20:49 +0000 2017,2911641,"@806019 C'est bien dommage, avez-vous récupéré votre colis finalement ? ^ASZ",Tue Nov 28 23:24:00 +0000 2017,delivery_issue
888260,888260,"@115830 your delivery drivers are a joke! Lazy and rude! Saw him coming, he delivered a parcel to my neighbour and dropped mine off there too despite me standing with the door open..",Sat Nov 25 16:14:17 +0000 2017,888259,"@330908 I'm very sorry for this, Paul. If you'd like to leave carrier feedback, please visit us here: https://t.co/JzP7hlA23B ^RB",Sat Nov 25 16:17:01 +0000 2017,delivery_issue
2338454,2338454,@AmazonHelp Okay for one order it was 17th of October. For the other It is today. But the products are at the last hub for the last 10 and 6 days resp..,Fri Oct 20 06:31:02 +0000 2017,2338456,@676497 Please share your details here: https://t.co/GIJyeYqKE0 and I'll reach out. (2/2) ^KA,Fri Oct 20 06:39:30 +0000 2017,delivery_issue
181149,181149,@AmazonHelp I don’t speak german. Your support says that germany department block my account. So I need contact with germany department.,Fri Aug 25 05:11:05 +0000 2017,181148,@158540 We would like to have a look into your account. Please contact our german customer service: https://t.co/Su5eCI5zdf ^TR,Fri Aug 25 05:27:00 +0000 2017,support_process_complaint
644821,644821,Still no sign of my delivery from @115830 despite it being out for delivery from 9am this morning. They have until 8pm to deliver it.,Wed Nov 22 18:12:52 +0000 2017,644819,"@273041 I'm sorry your order hasn't arrived yet. If you don't receive your parcel by the time given, please reach out to us by phone at this link here: https://t.co/hApLpMlfHN ^VS",Wed Nov 22 18:15:30 +0000 2017,delivery_issue
1262603,1262603,"@AmazonHelp @115821 Phone broke, need one tomorrow ASAP? Sorry not even option to have it shipped next day delivery anymore",Thu Oct 26 11:08:44 +0000 2017,1262598,"@412296 Hey, unfortunately it may not be available, do you have a link to the phone? ^AS",Thu Oct 26 11:11:38 +0000 2017,other_uncategorized
2290674,2290674,@AmazonHelp Thank you for looking into it here's the order ID  Order# 406-5946238-4461901 Purchased through amazon India,Sun Nov 12 11:44:52 +0000 2017,2290675,"@665377 I understand your concern. Kindly report it to our support team here: https://t.co/rS49hgaADF and we'll have this checked internally. Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^MO",Sun Nov 12 12:11:31 +0000 2017,other_uncategorized
670421,670421,@279923 @115850 Nokia 8 ka launch karo boss.,Thu Nov 23 05:28:50 +0000 2017,670419,@128484 You can find the buying options of Nokia 8 here: https://t.co/kdk9UYeTAy. ^SI,Thu Nov 23 05:56:00 +0000 2017,other_uncategorized
1630232,1630232,@AmazonHelp now I get it. UK. Delivered by Amazon Logistics. Not the first time it has happened &amp; DPD seem to think it’s OK to do it too.,Sun Nov 05 20:06:29 +0000 2017,1630233,@498976 We'd like to make sure this is reported! Please reach us by phone or chat here:  https://t.co/JzP7hlA23B ^AB,Sun Nov 05 20:09:00 +0000 2017,delivery_issue
1544530,1544530,@116316 Habe mir COD WW2 vorbestellt um es rechtzeitig zu bekommen. Kam natürlich nicht an. Werde mir in Zukunft NICHTS mehr vorbestellen.,Sat Nov 04 02:00:18 +0000 2017,1544529,"@478413 Tut mir leid zu lesen 😔 Melde dich bitte über https://t.co/ohyvGrpvrY, damit wir dem nachgehen können. Viele Grüße ^TR",Sat Nov 04 05:26:51 +0000 2017,delivery_issue
437337,437337,@115850 Only of it was picked back.. But no refund received till date.....nobody came to pick other one... Very poor after sales service,Tue Oct 10 17:05:07 +0000 2017,437336,"@218862 Sorry to know about the delay in pick up. Please call us here: https://t.co/TK4yevTaND, and we'll assist you. ^NR",Tue Oct 10 17:39:00 +0000 2017,refund_return
2806627,2806627,@AmazonHelp I sent yu guys a dm L of the thingy.,Wed Nov 22 03:35:00 +0000 2017,2806625,@165997 Thanks! I've replied to your DM. Thank you for providing the additional details! ^ST,Wed Nov 22 03:43:31 +0000 2017,other_uncategorized
382889,382889,@AmazonHelp Uau! Economize 12 reais! Por isso eu amo a amazon ❤ Sempre fazendo o melhor para seus clientes! https://t.co/YyRYjycCU9,Sat Oct 21 13:57:00 +0000 2017,382888,@144298 E nós amamos você ❤️manda para gente uma foto bem linda do livro no momento que receber tá? 🤗 ^AZ https://t.co/vxUKqmKIB1,Sat Oct 21 14:03:01 +0000 2017,other_uncategorized
661476,661476,@AmazonHelp package never arrived and I cannot get a tracking number form the site. Second time this gas happened in 2 mo's. Please help.,Thu Nov 23 04:23:34 +0000 2017,661478,@277609 I'm sorry your package has not yet arrived. We're here to help! Please let us know current tracking information and who the carrier is. You can find that here: https://t.co/QJ8oXSk0Gf  ^SE,Thu Nov 23 04:31:28 +0000 2017,delivery_issue
1585052,1585052,"@AmazonHelp Impossible if YOU have deleted the orders. Now I know why everything is ok on your site, only   positive feedback are placed.",Thu Oct 19 12:09:53 +0000 2017,1585053,@487717 Hi Bobby- To confirm what do you mean by deleted the orders? If an order is canceled it would still show on your acc ^NV,Thu Oct 19 12:19:29 +0000 2017,support_process_complaint
231732,231732,Thank you @115821 for early delivery life saver,Thu Oct 05 10:36:07 +0000 2017,231731,@171196 😎 Glad it got to you safely. I hope you enjoy your day. ^CR,Thu Oct 05 10:56:00 +0000 2017,other_uncategorized
1610953,1610953,@115850 Being with Amazon Prime I feel cheated.... 171-3764193-1196360... disgusting delivery service,Tue Oct 17 11:16:53 +0000 2017,1610952,"@219098 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ ^RW",Tue Oct 17 11:43:00 +0000 2017,delivery_issue
1264545,1264545,@AmazonHelp reported through feedback but not posted. How convenient. Now pick automatically rescheduled for no fault of mine. Compensate for screw up.,Mon Oct 16 07:30:11 +0000 2017,1264546,@416112 to see that such instances never repeat. Write to us here: https://t.co/GIJyeYqKE0 &amp; necessary escalations will be done. 2/2 ^MJ,Mon Oct 16 07:56:02 +0000 2017,support_process_complaint
2609898,2609898,"@AmazonHelp Estou planejando comprar Mr. Mercedes, Psicose e O Iluminado ❤️",Fri Nov 17 11:10:40 +0000 2017,2609900,"@738143 Que ótima escolha Jackeline 💕, achamos que você já o carriho está pronto para Black Friday, né? ^MB https://t.co/NMKXFgaAhu",Fri Nov 17 11:25:58 +0000 2017,product_info_availability
1980626,1980626,eh @120533 Il es ou mon colis ?,Wed Oct 18 18:16:18 +0000 2017,1980624,"@586297 Bonjour, rencontrez-vous un problème avec la livraison d'une commande ? ^MA",Wed Oct 18 18:21:35 +0000 2017,delivery_issue
2881847,2881847,"@AmazonHelp Hey there, I've been having problems with one of the parcels I sent to a locket to get returned... it's still not saying whether it's arrived in a UK depot as of yet... I posted it to a locker with its tags a few weeks back...",Tue Nov 28 09:34:20 +0000 2017,2881846,@799623 Have there been any updates on the return for the item?^PJ,Tue Nov 28 09:38:27 +0000 2017,delivery_issue
